open,close,high,low,value,volume,begin,end,SECID
83958,83958,83958,83958,0,6,2025-11-01 13:56:00,2025-11-01 13:56:59,SiH6
83955,83949,83962,83949,0,123,2025-11-01 13:57:00,2025-11-01 13:57:59,SiH6
83925,83921,83925,83921,0,2,2025-11-01 13:58:00,2025-11-01 13:58:59,SiH6
83915,83915,83915,83915,0,15,2025-11-01 13:59:00,2025-11-01 13:59:59,SiH6
83965,83968,83995,83965,0,35,2025-11-01 14:05:00,2025-11-01 14:05:59,SiH6
83962,83971,83971,83962,0,12,2025-11-01 14:06:00,2025-11-01 14:06:59,SiH6
83983,83983,83984,83967,0,13,2025-11-01 14:07:00,2025-11-01 14:07:59,SiH6
83975,83977,83977,83975,0,10,2025-11-01 14:08:00,2025-11-01 14:08:59,SiH6
84016,84020,84020,84016,0,2,2025-11-01 14:10:00,2025-11-01 14:10:59,SiH6
84050,84050,84050,84050,0,1,2025-11-01 14:12:00,2025-11-01 14:12:59,SiH6
84070,84070,84070,84070,0,10,2025-11-01 14:13:00,2025-11-01 14:13:59,SiH6
84077,84086,84097,84076,0,24,2025-11-01 14:14:00,2025-11-01 14:14:59,SiH6
84134,84100,84134,84100,0,22,2025-11-01 14:15:00,2025-11-01 14:15:59,SiH6
84120,84114,84120,84114,0,14,2025-11-01 14:16:00,2025-11-01 14:16:59,SiH6
84140,84149,84152,84140,0,21,2025-11-01 14:17:00,2025-11-01 14:17:59,SiH6
84142,84138,84142,84138,0,2,2025-11-01 14:19:00,2025-11-01 14:19:59,SiH6
84162,84165,84165,84162,0,10,2025-11-01 14:21:00,2025-11-01 14:21:59,SiH6
84145,84145,84145,84145,0,1,2025-11-01 14:23:00,2025-11-01 14:23:59,SiH6
84156,84156,84156,84156,0,1,2025-11-01 14:25:00,2025-11-01 14:25:59,SiH6
84150,84145,84150,84145,0,5,2025-11-01 14:27:00,2025-11-01 14:27:59,SiH6
